coming_soon,street_address_1,street_address_2,city,state,station_name,zip,longitude,latitude,num_chargers,availability,power_kW,amenities,link
False,Westfield Culver City6000 Sepulveda Blvd.,,Culver City,CA,Culver City Supercharger,90230-6421,-118.390162,33.986765,16,available 24/7,150,"restaurants,wifi,shopping,beverage,restrooms",http://tesla.com/findus/location/supercharger/culvercitysupercharger
False,,,,CA,"Culver City, CA Supercharger",not available,-118.38816818,34.02679405,not available,not available,not available,"shopping,restrooms",http://tesla.com/findus/location/supercharger/CulverCityCASupercharger2
False,Target20745 Stevens Creek Boulevard,,Cupertino,CA,"Cupertino, CA - Stevens Creek Boulevard Supercharger",95014,-122.036974,37.324798,28,available 24/7,250,"restaurants,wifi,shopping,restrooms",http://tesla.com/findus/location/supercharger/cupertinocastevenscreekblvdsupercharger
False,Main Street Cupertino19500 Vallco Parkway,,Cupertino,CA,"Cupertino, CA Supercharger",95014-0000,-122.009041,37.324431,10,available 24/7,150,"restaurants,wifi,shopping,lodging,restrooms",http://tesla.com/findus/location/supercharger/cupertinosupercharger
True,,,Daly City,CA,,,,,,,,,http://tesla.com/findus/location/supercharger/DalyCityCASupercharger
False,Serramonte Center3 Serramonte Center,,Daly City,CA,"Daly City, CA Supercharger",94015,-122.471969,37.673992,40,available 24/7,72,"restaurants,wifi,shopping,restrooms",http://tesla.com/findus/location/supercharger/dalycitysupercharger
False,Oakshade Town Center2107-2151 Cowell Blvd,,Davis,CA,"Davis, CA Supercharger",95618,-121.725807,38.542542,16,available 24/7,250,"restaurants,shopping,beverage,restrooms",http://tesla.com/findus/location/supercharger/DavisCAsupercharger
False,Diamond Hills Plaza2785 South Diamond Bar Boulevard,,Diamond Bar,CA,"Diamond Bar, CA Supercharger",91765,-117.838337,33.975922,24,available 24/7,250,"restaurants,wifi,shopping,beverage,restrooms",http://tesla.com/findus/location/supercharger/DiamondBarCASupercharger
False,The Commons at Gallatin Road9500 Lakewood Boulevard,,Downey,CA,"Downey, CA - Lakewood Boulevard Supercharger",90240-3307,-118.112905,33.953385,12,available 24/7,150,"restaurants,wifi,restrooms",http://tesla.com/findus/location/supercharger/downeysupercharger
False,Stonewood Center251 Stonewood Street,,Downey,CA,"Downey, CA - Stonewood Street Supercharger",90241,-118.121217,33.934471,12,available 24/7,72,"restaurants,wifi,shopping,restrooms",http://tesla.com/findus/location/supercharger/downeycastonewoodsupercharger
True,,,Dublin,CA,,,,,,,,,http://tesla.com/findus/location/supercharger/DublinCASupercharger22
False,Fallon Gateway2800 Dublin Boulevard,,Dublin,CA,"Dublin, CA - Dublin Boulevard Supercharger",94568,-121.852932,37.702058,10,available 24/7,150,"wifi,shopping,restrooms",http://tesla.com/findus/location/supercharger/DublinCAsupercharger
False,Tesla Service Center Dublin6701 Amador Plaza Road,,Dublin,CA,Dublin-Amador Plaza,94568-2933,-121.925032,37.702783,14,available 24/7,150,"wifi,restrooms",http://tesla.com/findus/location/supercharger/dublinamador
True,,,East Palo Alto,CA,,,,,,,,,http://tesla.com/findus/location/supercharger/EastPaloAltoCASupercharger
False,Gateway 1011771 East Bayshore Road,,East Palo Alto,CA,"East Palo Alto, CA Supercharger",94303,-122.137653,37.459637,20,available 24/7,72,"restaurants,wifi,shopping,restrooms",http://tesla.com/findus/location/supercharger/paloaltocaliforniasupercharger
False,Eastvale Gateway12471 Limonite Avenue,,Eastvale,CA,"Eastvale, CA - Limonite Ave Supercharger",91752,-117.55686,33.97597,16,available 24/7,250,"restaurants,shopping,restrooms",http://tesla.com/findus/location/supercharger/EastvaleCAsupercharger
False,Imperial Valley Mall3551 S Dogwood Rd,,El Centro,CA,El Centro Supercharger,92243-9679,-115.532486,32.760837,"8,4","available 24/7,available 24/7","150,72","restaurants,wifi,shopping,beverage,restrooms",http://tesla.com/findus/location/supercharger/elcentrosupercharger
False,Khan Korean BBQ330 Wake Avenue,,El Centro,CA,"El Centro, CA - Wake Avenue Supercharger",92243,-115.55063,32.771316,8,available 24/7,250,"restaurants,wifi,restrooms",http://tesla.com/findus/location/supercharger/ElCentroCAsupercharger
False,El Cerrito Plaza280 El Cerrito Plaza,,El Cerrito,CA,"El Cerrito, CA Supercharger",94530,-122.300672,37.898635,14,available 24/7,72,"restaurants,wifi,shopping,restrooms",http://tesla.com/findus/location/supercharger/elcerritocasupercharger
True,,,El Portal,CA,,,,,,,,,http://tesla.com/findus/location/supercharger/ElPortalCAsupercharger
True,,,Elk Grove,CA,,,,,,,,,http://tesla.com/findus/location/supercharger/Elk GroveCASupercharger2
False,Laguna 99 Plaza8451 Elk Grove Boulevard,,Elk Grove,CA,"Elk Grove, CA - Elk Grove Blvd Supercharger",95758,-121.391,38.409356,16,available 24/7,250,"restaurants,shopping,restrooms",http://tesla.com/findus/location/supercharger/elkgrovecaelkgroveblvdsupercharger
,,,,,,,,,,,,,http://tesla.com/findus/location/supercharger/elkgrovecaremotetestdrive
False,Powell Street Plaza5795 Christie Avenue,,Emeryville,CA,"Emeryville, CA - Powell Street Plaza Supercharger",94608,-122.295505,37.837493,12,available 24/7,250,"restaurants,wifi,shopping,lodging,restrooms",http://tesla.com/findus/location/supercharger/emeryvillecapowellstreetplazasupercharger
False,Public Market5959 Shellmound Street,,Emeryville,CA,"Emeryville, CA Supercharger",94608,-122.294041,37.840281,12,available 24/7,250,"restaurants,wifi,shopping,lodging,restrooms",http://tesla.com/findus/location/supercharger/emeryvillesupercharger
False,Bayshore Mall3300 Broadway St.,,Eureka,CA,Eureka Supercharger,95501-3809,-124.188383,40.778885,8,available 24/7,150,"restaurants,wifi,shopping,restrooms",http://tesla.com/findus/location/supercharger/eurekasupercharger
,,,,,,,,,,,,,http://tesla.com/findus/location/supercharger/eurekaboradwayremotedrive
False,Courtyard by Marriott Fairfield Napa Valley Area1350 Holiday Lane,,Fairfield,CA,"Fairfield, CA - Holiday Lane Supercharger",94534,-122.065062,38.256618,12,available 24/7,150,"restaurants,wifi,shopping,lodging,restrooms",http://tesla.com/findus/location/supercharger/fairfieldholidaylanesupercharger
False,Solano Town Center Mall1350 Travis Blvd.,,Fairfield,CA,"Fairfield, CA - Travis Blvd Supercharger",94533-3432,-122.052399,38.261782,12,available 24/7,150,"restaurants,wifi,shopping,restrooms",http://tesla.com/findus/location/supercharger/fairfieldcasupercharger
False,"Firebaugh, CA46272 West Panoche Road",,Firebaugh,CA,"Firebaugh, CA Supercharger",93622,-120.625877,36.639154,56,available 24/7,250,"restaurants,lodging,restrooms",http://tesla.com/findus/location/supercharger/firebaughsupercharger
False,Tenaya Lodge1122 Highway 41,,Fish Camp,CA,Fish Camp Supercharger,93623,-119.635893,37.473828,8,available 24/7,150,"restaurants,wifi,lodging,restrooms",http://tesla.com/findus/location/supercharger/fishcampsupercharger
False,Folsom Premium Outlets220 Iron Point Rd.,,Folsom,CA,"Folsom, CA - Iron Point Road Supercharger",95630-9000,-121.18813,38.642291,4,available 24/7,150,"restaurants,wifi,shopping,restrooms",http://tesla.com/findus/location/supercharger/folsompremiumoutletssupercharger
False,Palladio at Broadstone220 Palladio Parkway,,Folsom,CA,"Folsom, CA - Palladio Parkway Supercharger",95630-8784,-121.118344,38.647199,"20,10","available 24/7,available 24/7","250,150","restaurants,wifi,shopping,restrooms",http://tesla.com/findus/location/supercharger/palladiofolsomsupercharger
False,Falcon Ridge Town Center152234 Summit Avenue,,Fontana,CA,"Fontana, CA Supercharger",92336,-117.47141,34.151104,24,available 24/7,150,"restaurants,wifi,shopping,restrooms",http://tesla.com/findus/location/supercharger/fontanacaliforniasupercharger
False,The Boatyard Shopping Center171 Boatyard Drive,,Fort Bragg,CA,"Fort Bragg, CA Supercharger",95437,-123.807353,39.421141,12,available 24/7,250,"restaurants,shopping,beverage,restrooms",http://tesla.com/findus/location/supercharger/FortBraggCAsupercharger
False,PetSmart/Souplantation17940 Newhope Street,,Fountain Valley,CA,Fountain Valley Supercharger,92708-5422,-117.934297,33.70275,16,available 24/7,150,"restaurants,wifi,shopping,restrooms",http://tesla.com/findus/location/supercharger/fountainvalleycaliforniasupercharger
False,Plavan Plaza Shopping Center9430  Warner Avenue,,Fountain Valley,CA,"Fountain Valley, CA Supercharger",92708,-117.964947,33.71566,12,available 24/7,250,"restaurants,shopping",http://tesla.com/findus/location/supercharger/FountainValleyCASupercharger2
False,Tesla Fremont Delivery45500 Fremont Blvd,,Fremont,CA,Fremont,94538-6326,-121.944725,37.492439,"8,4","available 24/7,available 24/7","250,150","wifi,restrooms",http://tesla.com/findus/location/supercharger/fremont
,,,,,,,,,,,,,http://tesla.com/findus/location/supercharger/fremontkatoroad
True,,,Fremont,CA,,,,,,,,,http://tesla.com/findus/location/supercharger/FremontCASupercharger
False,Target39201 Fremont Blvd.,,Fremont,CA,"Fremont, CA - 39201 Fremont Blvd Supercharger",94538-1301,-121.984002,37.544293,12,available 24/7,150,"restaurants,shopping,restrooms",http://tesla.com/findus/location/supercharger/fremontcaliforniasupercharger
False,Target - Pacific Commons43950 Pacific Commons Boulevard,,Fremont,CA,"Fremont, CA - Pacific Commons Boulevard Supercharger",94538,-121.967456,37.502176,16,available 24/7,250,"restaurants,wifi,shopping,restrooms",http://tesla.com/findus/location/supercharger/fremontcapacificcommonsblvdsupercharger
,,,,,,,,,,,,,http://tesla.com/findus/location/supercharger/fresnoservice
False,Marketplace at El Paseo6623 N Riverside Dr,,Fresno,CA,Fresno Supercharger,93722-9322,-119.91058,36.835455,10,available 24/7,150,"restaurants,wifi,shopping,restrooms",http://tesla.com/findus/location/supercharger/fresnosupercharger
False,Villaggio Shopping Center7965 North Blackstone Avenue,,Fresno,CA,"Fresno, CA - North Blackstone Avenue Supercharger",93720,-119.791291,36.850298,8,available 24/7,250,"restaurants,shopping,restrooms",http://tesla.com/findus/location/supercharger/FresnoCAsupercharger
False,Marketplace at El Paseo5001 North Riverside Drive,,Fresno,CA,"Fresno, CA - North Riverside Drive Supercharger",93722,-119.908476,36.832117,12,available 24/7,250,"restaurants,wifi,shopping,beverage,restrooms",http://tesla.com/findus/location/supercharger/fresnocalifornia5001supercharger
False,Fullerton Town Center220  East Orangethorpe Avenue,,Fullerton,CA,"Fullerton, CA",92832,not available,not available,16,available 24/7,250,"restaurants,shopping,beverage,restrooms",http://tesla.com/findus/location/supercharger/FullertonCASupercharger
True,,,Gilroy,CA,,,,,,,,,http://tesla.com/findus/location/supercharger/GilroyCASupercharger
False,Target6705 Camino Arroyo,,Gilroy,CA,"Gilroy, CA - Camino Arroyo Supercharger",95020,-121.554056,37.001203,12,available 24/7,250,"restaurants,wifi,shopping,beverage,restrooms",http://tesla.com/findus/location/supercharger/gilroycacaminoarroyosupercharger
False,Gilroy Premium OutletsLeavesley Rd,,Gilroy,CA,"Gilroy, CA Supercharger",95020-3647,-121.56535,37.02445,16,available 24/7,150,"restaurants,wifi,shopping,lodging,restrooms",http://tesla.com/findus/location/supercharger/gilroyoutletsupercharger
,,,,,,,,,,,,,http://tesla.com/findus/location/supercharger/gilroy500
False,,,,CA,"Glendale, CA - Harvey Drive Supercharger",not available,-118.227263,34.147738,not available,not available,not available,"restaurants,restrooms",http://tesla.com/findus/location/supercharger/glendalecasupercharger2
False,,,,CA,"Glendale, CA Supercharger",not available,-118.257249,34.145132,not available,not available,not available,"restaurants,wifi,shopping,restrooms",http://tesla.com/findus/location/supercharger/glendalesupercharger
,,,,,,,,,,,,,http://tesla.com/findus/location/supercharger/glendaleamericana
False,Camino Real Marketplace7004 Marketplace Drive,,Goleta,CA,"Goleta, CA Supercharger",93117,-119.8755707,34.428831,12,available 24/7,250,"restaurants,shopping,lodging",http://tesla.com/findus/location/supercharger/goletacasupercharger
False,Granada Village10823 Zelzah Avenue,,Granada Hills,CA,"Granada Hills, CA Supercharger",91344,-118.526496,34.266405,"16,4","available 24/7,available 24/7","250,72","restaurants,wifi,shopping,beverage,restrooms",http://tesla.com/findus/location/supercharger/granadahillscaliforniasupercharger
False,Bon Air Center50 Bon Air Center,,Greenbrae,CA,"Greenbrae, CA Supercharger",94904,-122.523121,37.944971,14,available 24/7,72,"restaurants,shopping,restrooms",http://tesla.com/findus/location/supercharger/greenbraecasupercharger
False,Santa Lucia Square560 Walnut Avenue,,Greenfield,CA,"Greenfield, CA Supercharger",93927,-121.24552,36.329342,12,available 24/7,250,"restaurants,wifi,shopping,beverage,restrooms",http://tesla.com/findus/location/supercharger/greenfieldcasupercharger
False,County Parking Lot11875 Ponderosa Lane,,Groveland,CA,Groveland Supercharger,95321,-120.23199,37.838679,7,available 24/7,150,"restaurants,wifi,shopping,lodging,restrooms",http://tesla.com/findus/location/supercharger/grovelandsupercharger
False,Pea Soup Andersen's12411 CA-33,,Gustine,CA,Gustine Supercharger,95322,-121.017599,37.109356,12,available 24/7,150,"restaurants,wifi,lodging,restrooms",http://tesla.com/findus/location/supercharger/gustinesupercharger
False,,,,CA,Harris Ranch Supercharger,not available,-120.23792,36.254143,not available,not available,not available,"restaurants,wifi,shopping,lodging,restrooms",http://tesla.com/findus/location/supercharger/harrisranchcasupercharger
False,,,,CA,"Hawthorne, CA - El Segundo Boulevard Supercharger",not available,-118.353235,33.918134,not available,not available,not available,"restaurants,lodging,restrooms",http://tesla.com/findus/location/supercharger/hawthornelsegundosupercharger
False,Target2700 West 120th Avenue,,Hawthorne,CA,"Hawthorne, CA - West 120th Street Supercharger",90250,-118.322054,33.922601,20,available 24/7,250,"restaurants,wifi,shopping,beverage,restrooms",http://tesla.com/findus/location/supercharger/hawthornecaweststreetsupercharger
False,Target19661 Hesperian Boulevard,,Hayward,CA,"Hayward, CA Supercharger",94541,-122.120366,37.667211,16,available 24/7,72,"restaurants,wifi,shopping,lodging,restrooms",http://tesla.com/findus/location/supercharger/haywardcaliforniasupercharger
False,Plaza Hermosa710 16th St.,,Hermosa Beach,CA,"Hermosa Beach, CA Supercharger",90254,-118.395322,33.865736,20,available 24/7,250,"restaurants,shopping",http://tesla.com/findus/location/supercharger/hermosabeachcasupercharger
False,Target12795 Main Street,,Hesperia,CA,"Hesperia, CA Supercharger",92345,-117.385845,34.424815,20,available 24/7,250,"restaurants,shopping,lodging,beverage,restrooms",http://tesla.com/findus/location/supercharger/hesperiasupercharger
False,San Manuel Village27961 Highland Avenue,,Highland,CA,"Highland, CA Supercharger",92346,-117.195175,34.135162,8,available 24/7,250,"restaurants,lodging,restrooms",http://tesla.com/findus/location/supercharger/HighlandCAsupercharger
True,,,Hollister,CA,,,,,,,,,http://tesla.com/findus/location/supercharger/HollisterCAQ322
False,Casa de Fruta10021 Pacheco Pass Hwy,,Hollister,CA,"Hollister, CA Supercharger",95023-9541,-121.380447,36.989864,20,available 24/7,150,"restaurants,wifi,shopping,lodging,restrooms",http://tesla.com/findus/location/supercharger/hollistercasupercharger
True,,,Honolulu,HI,,,,,,,,,http://tesla.com/findus/location/supercharger/HonoluluHISupercharger22
True,,,Huntington Beach,CA,,,,,,,,,http://tesla.com/findus/location/supercharger/HuntingtonBeachCAsupercharger
False,Indio Towne Center42100 Jackson Street,,Indio,CA,Indio Supercharger,92203-9736,-116.215029,33.741291,"8,2","available 24/7,available 24/7","150,72","wifi,restrooms",http://tesla.com/findus/location/supercharger/indiocaliforniasupercharger
False,Inyokern Market1353 Brown Road,,Inyokern,CA,Inyokern Supercharger,93527,-117.812644,35.646451,4,available 24/7,150,"restaurants,shopping,beverage,restrooms",http://tesla.com/findus/location/supercharger/inyokernsupercharger
False,Classic Burgers6525  West Inyokern Road,,Inyokern,CA,"Inyokern, CA - Locust Avenue Supercharger",93527,-117.81333,35.646205,12,available 24/7,250,"restaurants,wifi,shopping,restrooms",http://tesla.com/findus/location/supercharger/InyokernCASupercharger2
False,Heritage Plaza14346 Culver Drive,,Irvine,CA,"Irvine, CA - Culver Drive Supercharger",92604,-117.785223,33.706792,16,available 24/7,250,"restaurants,shopping,beverage,restrooms",http://tesla.com/findus/location/supercharger/EastIrvineCAsupercharger
False,Irvine Concourse1920 Main Street,,Irvine,CA,"Irvine, CA - Main Street Supercharger",92614,-117.851932,33.68459,24,available 24/7,72,"restaurants,restrooms",http://tesla.com/findus/location/supercharger/irvinecamainstreetsupercharger
