coming_soon,street_address_1,street_address_2,city,state,station_name,zip,longitude,latitude,amenities,link,chargers_250kW,chargers_150kW,chargers_72kW
False,Oakshade Town Center2107-2151 Cowell Blvd,,Davis,CA,"Davis, CA Supercharger",95618,-121.725807,38.542542,"restaurants,shopping,beverage,restrooms",http://tesla.com/findus/location/supercharger/DavisCAsupercharger,16.0,0.0,0.0
False,Diamond Hills Plaza2785 South Diamond Bar Boulevard,,Diamond Bar,CA,"Diamond Bar, CA Supercharger",91765,-117.838337,33.975922,"restaurants,wifi,shopping,beverage,restrooms",http://tesla.com/findus/location/supercharger/DiamondBarCASupercharger,24.0,0.0,0.0
False,The Commons at Gallatin Road9500 Lakewood Boulevard,,Downey,CA,"Downey, CA - Lakewood Boulevard Supercharger",90240-3307,-118.112905,33.953385,"restaurants,wifi,restrooms",http://tesla.com/findus/location/supercharger/downeysupercharger,0.0,12.0,0.0
False,Stonewood Center251 Stonewood Street,,Downey,CA,"Downey, CA - Stonewood Street Supercharger",90241,-118.121217,33.934471,"restaurants,wifi,shopping,restrooms",http://tesla.com/findus/location/supercharger/downeycastonewoodsupercharger,0.0,0.0,12.0
True,,,Dublin,CA,,,,,,http://tesla.com/findus/location/supercharger/DublinCASupercharger22,,,
False,Fallon Gateway2800 Dublin Boulevard,,Dublin,CA,"Dublin, CA - Dublin Boulevard Supercharger",94568,-121.852932,37.702058,"wifi,shopping,restrooms",http://tesla.com/findus/location/supercharger/DublinCAsupercharger,0.0,10.0,0.0
False,Tesla Service Center Dublin6701 Amador Plaza Road,,Dublin,CA,Dublin-Amador Plaza,94568-2933,-121.925032,37.702783,"wifi,restrooms",http://tesla.com/findus/location/supercharger/dublinamador,0.0,14.0,0.0
True,,,East Palo Alto,CA,,,,,,http://tesla.com/findus/location/supercharger/EastPaloAltoCASupercharger,,,
False,Gateway 1011771 East Bayshore Road,,East Palo Alto,CA,"East Palo Alto, CA Supercharger",94303,-122.137653,37.459637,"restaurants,wifi,shopping,restrooms",http://tesla.com/findus/location/supercharger/paloaltocaliforniasupercharger,0.0,0.0,20.0
False,Eastvale Gateway12471 Limonite Avenue,,Eastvale,CA,"Eastvale, CA - Limonite Ave Supercharger",91752,-117.55686,33.97597,"restaurants,shopping,restrooms",http://tesla.com/findus/location/supercharger/EastvaleCAsupercharger,16.0,0.0,0.0
False,Imperial Valley Mall3551 S Dogwood Rd,,El Centro,CA,El Centro Supercharger,92243-9679,-115.532486,32.760837,"restaurants,wifi,shopping,beverage,restrooms",http://tesla.com/findus/location/supercharger/elcentrosupercharger,0.0,8.0,4.0
False,Khan Korean BBQ330 Wake Avenue,,El Centro,CA,"El Centro, CA - Wake Avenue Supercharger",92243,-115.55063,32.771316,"restaurants,wifi,restrooms",http://tesla.com/findus/location/supercharger/ElCentroCAsupercharger,8.0,0.0,0.0
False,El Cerrito Plaza280 El Cerrito Plaza,,El Cerrito,CA,"El Cerrito, CA Supercharger",94530,-122.300672,37.898635,"restaurants,wifi,shopping,restrooms",http://tesla.com/findus/location/supercharger/elcerritocasupercharger,0.0,0.0,14.0
True,,,El Portal,CA,,,,,,http://tesla.com/findus/location/supercharger/ElPortalCAsupercharger,,,
True,,,Elk Grove,CA,,,,,,http://tesla.com/findus/location/supercharger/Elk GroveCASupercharger2,,,
False,Laguna 99 Plaza8451 Elk Grove Boulevard,,Elk Grove,CA,"Elk Grove, CA - Elk Grove Blvd Supercharger",95758,-121.391,38.409356,"restaurants,shopping,restrooms",http://tesla.com/findus/location/supercharger/elkgrovecaelkgroveblvdsupercharger,16.0,0.0,0.0
False,Powell Street Plaza5795 Christie Avenue,,Emeryville,CA,"Emeryville, CA - Powell Street Plaza Supercharger",94608,-122.295505,37.837493,"restaurants,wifi,shopping,lodging,restrooms",http://tesla.com/findus/location/supercharger/emeryvillecapowellstreetplazasupercharger,12.0,0.0,0.0
False,Public Market5959 Shellmound Street,,Emeryville,CA,"Emeryville, CA Supercharger",94608,-122.294041,37.840281,"restaurants,wifi,shopping,lodging,restrooms",http://tesla.com/findus/location/supercharger/emeryvillesupercharger,12.0,0.0,0.0
False,Bayshore Mall3300 Broadway St.,,Eureka,CA,Eureka Supercharger,95501-3809,-124.188383,40.778885,"restaurants,wifi,shopping,restrooms",http://tesla.com/findus/location/supercharger/eurekasupercharger,0.0,8.0,0.0
False,Courtyard by Marriott Fairfield Napa Valley Area1350 Holiday Lane,,Fairfield,CA,"Fairfield, CA - Holiday Lane Supercharger",94534,-122.065062,38.256618,"restaurants,wifi,shopping,lodging,restrooms",http://tesla.com/findus/location/supercharger/fairfieldholidaylanesupercharger,0.0,12.0,0.0
False,Solano Town Center Mall1350 Travis Blvd.,,Fairfield,CA,"Fairfield, CA - Travis Blvd Supercharger",94533-3432,-122.052399,38.261782,"restaurants,wifi,shopping,restrooms",http://tesla.com/findus/location/supercharger/fairfieldcasupercharger,0.0,12.0,0.0
False,"Firebaugh, CA46272 West Panoche Road",,Firebaugh,CA,"Firebaugh, CA Supercharger",93622,-120.625877,36.639154,"restaurants,lodging,restrooms",http://tesla.com/findus/location/supercharger/firebaughsupercharger,56.0,0.0,0.0
False,Tenaya Lodge1122 Highway 41,,Fish Camp,CA,Fish Camp Supercharger,93623,-119.635893,37.473828,"restaurants,wifi,lodging,restrooms",http://tesla.com/findus/location/supercharger/fishcampsupercharger,0.0,8.0,0.0
False,Folsom Premium Outlets220 Iron Point Rd.,,Folsom,CA,"Folsom, CA - Iron Point Road Supercharger",95630-9000,-121.18813,38.642291,"restaurants,wifi,shopping,restrooms",http://tesla.com/findus/location/supercharger/folsompremiumoutletssupercharger,0.0,4.0,0.0
False,Palladio at Broadstone220 Palladio Parkway,,Folsom,CA,"Folsom, CA - Palladio Parkway Supercharger",95630-8784,-121.118344,38.647199,"restaurants,wifi,shopping,restrooms",http://tesla.com/findus/location/supercharger/palladiofolsomsupercharger,20.0,10.0,0.0
False,Falcon Ridge Town Center152234 Summit Avenue,,Fontana,CA,"Fontana, CA Supercharger",92336,-117.47141,34.151104,"restaurants,wifi,shopping,restrooms",http://tesla.com/findus/location/supercharger/fontanacaliforniasupercharger,0.0,24.0,0.0
False,The Boatyard Shopping Center171 Boatyard Drive,,Fort Bragg,CA,"Fort Bragg, CA Supercharger",95437,-123.807353,39.421141,"restaurants,shopping,beverage,restrooms",http://tesla.com/findus/location/supercharger/FortBraggCAsupercharger,12.0,0.0,0.0
False,PetSmart/Souplantation17940 Newhope Street,,Fountain Valley,CA,Fountain Valley Supercharger,92708-5422,-117.934297,33.70275,"restaurants,wifi,shopping,restrooms",http://tesla.com/findus/location/supercharger/fountainvalleycaliforniasupercharger,0.0,16.0,0.0
False,Plavan Plaza Shopping Center9430  Warner Avenue,,Fountain Valley,CA,"Fountain Valley, CA Supercharger",92708,-117.964947,33.71566,"restaurants,shopping",http://tesla.com/findus/location/supercharger/FountainValleyCASupercharger2,12.0,0.0,0.0
False,Tesla Fremont Delivery45500 Fremont Blvd,,Fremont,CA,Fremont,94538-6326,-121.944725,37.492439,"wifi,restrooms",http://tesla.com/findus/location/supercharger/fremont,8.0,4.0,0.0
True,,,Fremont,CA,,,,,,http://tesla.com/findus/location/supercharger/FremontCASupercharger,,,
False,Target39201 Fremont Blvd.,,Fremont,CA,"Fremont, CA - 39201 Fremont Blvd Supercharger",94538-1301,-121.984002,37.544293,"restaurants,shopping,restrooms",http://tesla.com/findus/location/supercharger/fremontcaliforniasupercharger,0.0,12.0,0.0
False,Target - Pacific Commons43950 Pacific Commons Boulevard,,Fremont,CA,"Fremont, CA - Pacific Commons Boulevard Supercharger",94538,-121.967456,37.502176,"restaurants,wifi,shopping,restrooms",http://tesla.com/findus/location/supercharger/fremontcapacificcommonsblvdsupercharger,16.0,0.0,0.0
False,Marketplace at El Paseo6623 N Riverside Dr,,Fresno,CA,Fresno Supercharger,93722-9322,-119.91058,36.835455,"restaurants,wifi,shopping,restrooms",http://tesla.com/findus/location/supercharger/fresnosupercharger,0.0,10.0,0.0
False,Villaggio Shopping Center7965 North Blackstone Avenue,,Fresno,CA,"Fresno, CA - North Blackstone Avenue Supercharger",93720,-119.791291,36.850298,"restaurants,shopping,restrooms",http://tesla.com/findus/location/supercharger/FresnoCAsupercharger,8.0,0.0,0.0
False,Marketplace at El Paseo5001 North Riverside Drive,,Fresno,CA,"Fresno, CA - North Riverside Drive Supercharger",93722,-119.908476,36.832117,"restaurants,wifi,shopping,beverage,restrooms",http://tesla.com/findus/location/supercharger/fresnocalifornia5001supercharger,12.0,0.0,0.0
False,Fullerton Town Center220  East Orangethorpe Avenue,,Fullerton,CA,"Fullerton, CA",92832,not available,not available,"restaurants,shopping,beverage,restrooms",http://tesla.com/findus/location/supercharger/FullertonCASupercharger,16.0,0.0,0.0
True,,,Gilroy,CA,,,,,,http://tesla.com/findus/location/supercharger/GilroyCASupercharger,,,
False,Target6705 Camino Arroyo,,Gilroy,CA,"Gilroy, CA - Camino Arroyo Supercharger",95020,-121.554056,37.001203,"restaurants,wifi,shopping,beverage,restrooms",http://tesla.com/findus/location/supercharger/gilroycacaminoarroyosupercharger,12.0,0.0,0.0
False,Gilroy Premium OutletsLeavesley Rd,,Gilroy,CA,"Gilroy, CA Supercharger",95020-3647,-121.56535,37.02445,"restaurants,wifi,shopping,lodging,restrooms",http://tesla.com/findus/location/supercharger/gilroyoutletsupercharger,0.0,16.0,0.0
False,,,Glendale,CA,"Glendale, CA - Harvey Drive Supercharger",not available,-118.227263,34.147738,"restaurants,restrooms",http://tesla.com/findus/location/supercharger/glendalecasupercharger2,,,
False,,,Glendale,CA,"Glendale, CA Supercharger",not available,-118.257249,34.145132,"restaurants,wifi,shopping,restrooms",http://tesla.com/findus/location/supercharger/glendalesupercharger,,,
False,Camino Real Marketplace7004 Marketplace Drive,,Goleta,CA,"Goleta, CA Supercharger",93117,-119.8755707,34.428831,"restaurants,shopping,lodging",http://tesla.com/findus/location/supercharger/goletacasupercharger,12.0,0.0,0.0
False,Granada Village10823 Zelzah Avenue,,Granada Hills,CA,"Granada Hills, CA Supercharger",91344,-118.526496,34.266405,"restaurants,wifi,shopping,beverage,restrooms",http://tesla.com/findus/location/supercharger/granadahillscaliforniasupercharger,16.0,0.0,4.0
False,Bon Air Center50 Bon Air Center,,Greenbrae,CA,"Greenbrae, CA Supercharger",94904,-122.523121,37.944971,"restaurants,shopping,restrooms",http://tesla.com/findus/location/supercharger/greenbraecasupercharger,0.0,0.0,14.0
False,Santa Lucia Square560 Walnut Avenue,,Greenfield,CA,"Greenfield, CA Supercharger",93927,-121.24552,36.329342,"restaurants,wifi,shopping,beverage,restrooms",http://tesla.com/findus/location/supercharger/greenfieldcasupercharger,12.0,0.0,0.0
False,County Parking Lot11875 Ponderosa Lane,,Groveland,CA,Groveland Supercharger,95321,-120.23199,37.838679,"restaurants,wifi,shopping,lodging,restrooms",http://tesla.com/findus/location/supercharger/grovelandsupercharger,0.0,7.0,0.0
False,Pea Soup Andersen's12411 CA-33,,Gustine,CA,Gustine Supercharger,95322,-121.017599,37.109356,"restaurants,wifi,lodging,restrooms",http://tesla.com/findus/location/supercharger/gustinesupercharger,0.0,12.0,0.0
False,,,Harris Ranch Supercharger,CA,Harris Ranch Supercharger,not available,-120.23792,36.254143,"restaurants,wifi,shopping,lodging,restrooms",http://tesla.com/findus/location/supercharger/harrisranchcasupercharger,,,
False,,,Hawthorne,CA,"Hawthorne, CA - El Segundo Boulevard Supercharger",not available,-118.353235,33.918134,"restaurants,lodging,restrooms",http://tesla.com/findus/location/supercharger/hawthornelsegundosupercharger,,,
False,Target2700 West 120th Avenue,,Hawthorne,CA,"Hawthorne, CA - West 120th Street Supercharger",90250,-118.322054,33.922601,"restaurants,wifi,shopping,beverage,restrooms",http://tesla.com/findus/location/supercharger/hawthornecaweststreetsupercharger,20.0,0.0,0.0
False,Target19661 Hesperian Boulevard,,Hayward,CA,"Hayward, CA Supercharger",94541,-122.120366,37.667211,"restaurants,wifi,shopping,lodging,restrooms",http://tesla.com/findus/location/supercharger/haywardcaliforniasupercharger,0.0,0.0,16.0
False,Plaza Hermosa710 16th St.,,Hermosa Beach,CA,"Hermosa Beach, CA Supercharger",90254,-118.395322,33.865736,"restaurants,shopping",http://tesla.com/findus/location/supercharger/hermosabeachcasupercharger,20.0,0.0,0.0
False,Target12795 Main Street,,Hesperia,CA,"Hesperia, CA Supercharger",92345,-117.385845,34.424815,"restaurants,shopping,lodging,beverage,restrooms",http://tesla.com/findus/location/supercharger/hesperiasupercharger,20.0,0.0,0.0
False,San Manuel Village27961 Highland Avenue,,Highland,CA,"Highland, CA Supercharger",92346,-117.195175,34.135162,"restaurants,lodging,restrooms",http://tesla.com/findus/location/supercharger/HighlandCAsupercharger,8.0,0.0,0.0
True,,,Hollister,CA,,,,,,http://tesla.com/findus/location/supercharger/HollisterCAQ322,,,
False,Casa de Fruta10021 Pacheco Pass Hwy,,Hollister,CA,"Hollister, CA Supercharger",95023-9541,-121.380447,36.989864,"restaurants,wifi,shopping,lodging,restrooms",http://tesla.com/findus/location/supercharger/hollistercasupercharger,0.0,20.0,0.0
True,,,Honolulu,HI,,,,,,http://tesla.com/findus/location/supercharger/HonoluluHISupercharger22,,,
True,,,Huntington Beach,CA,,,,,,http://tesla.com/findus/location/supercharger/HuntingtonBeachCAsupercharger,,,
False,Indio Towne Center42100 Jackson Street,,Indio,CA,Indio Supercharger,92203-9736,-116.215029,33.741291,"wifi,restrooms",http://tesla.com/findus/location/supercharger/indiocaliforniasupercharger,0.0,8.0,2.0
False,Inyokern Market1353 Brown Road,,Inyokern,CA,Inyokern Supercharger,93527,-117.812644,35.646451,"restaurants,shopping,beverage,restrooms",http://tesla.com/findus/location/supercharger/inyokernsupercharger,0.0,4.0,0.0
False,Classic Burgers6525  West Inyokern Road,,Inyokern,CA,"Inyokern, CA - Locust Avenue Supercharger",93527,-117.81333,35.646205,"restaurants,wifi,shopping,restrooms",http://tesla.com/findus/location/supercharger/InyokernCASupercharger2,12.0,0.0,0.0
False,Heritage Plaza14346 Culver Drive,,Irvine,CA,"Irvine, CA - Culver Drive Supercharger",92604,-117.785223,33.706792,"restaurants,shopping,beverage,restrooms",http://tesla.com/findus/location/supercharger/EastIrvineCAsupercharger,16.0,0.0,0.0
False,Irvine Concourse1920 Main Street,,Irvine,CA,"Irvine, CA - Main Street Supercharger",92614,-117.851932,33.68459,"restaurants,restrooms",http://tesla.com/findus/location/supercharger/irvinecamainstreetsupercharger,0.0,0.0,24.0
False,Park Place3021 Michelson Drive,,Irvine,CA,"Irvine, CA - Michelson Drive Supercharger",92612-0626,-117.844587,33.673024,"restaurants,wifi,shopping,lodging,restrooms",http://tesla.com/findus/location/supercharger/irvineparkplacesupercharger,0.0,0.0,12.0
False,Orange Tree Square Shopping Center5406 Walnut Avenue,,Irvine,CA,"Irvine, CA - Walnut Ave Supercharger",92604,-117.769036,33.689788,"restaurants,shopping,beverage,restrooms",http://tesla.com/findus/location/supercharger/irvinecawalnutavesupercharger,8.0,0.0,0.0
False,Mel's Diner31 CA-88,,Jackson,CA,"Jackson, CA Supercharger",95642,-120.7766,38.347998,"restaurants,shopping,restrooms",http://tesla.com/findus/location/supercharger/sonorajacksoncasupercharger,8.0,0.0,0.0
False,Bravo Farms33341 Bernard Drive,,Kettleman City,CA,"Kettleman City, CA - Bernard Drive Supercharger",93239,-119.957547,35.986333,"restaurants,wifi,shopping,beverage,restrooms",http://tesla.com/findus/location/supercharger/KettlemanCityCAsupercharger,55.0,0.0,0.0
False,Bernard Drive27675 Bernard Drive,,Kettleman City,CA,"Kettleman City, CA Supercharger",93239,-119.961818,35.987304,"restaurants,wifi,shopping,lodging,restrooms",http://tesla.com/findus/location/supercharger/kettlemancitysupercharger,16.0,24.0,0.0
True,,,King City,CA,,,,,,http://tesla.com/findus/location/supercharger/KingCityCAQ322,,,
False,Grossmont Trolley Center8555 Fletcher Parkway,,La Mesa,CA,"La Mesa, CA Supercharger",91942,-117.013012,32.780677,"restaurants,shopping,beverage",http://tesla.com/findus/location/supercharger/LaMesaCAsupercharger,12.0,0.0,0.0
True,,,Laguna Hills,CA,,,,,,http://tesla.com/findus/location/supercharger/LagunaHillsCAQ322,,,
False,Lake Arrowhead Village28200 CA-189,,Lake Arrowhead,CA,"Lake Arrowhead, CA Supercharger",92352,-117.1895,34.25086,"restaurants,shopping",http://tesla.com/findus/location/supercharger/LakeArrowheadCASupercharger,8.0,0.0,0.0
True,,,Lake Elsinore,CA,,,,,,http://tesla.com/findus/location/supercharger/LakeElsinoreCAQ322,,,
False,Outlets at Lake Elsinore17600 Collier Avenue,,Lake Elsinore,CA,"Lake Elsinore, CA Supercharger",92530,-117.348704,33.698633,"restaurants,wifi,restrooms",http://tesla.com/findus/location/supercharger/lakeelsinorecasupercharger,0.0,21.0,0.0
True,,,Lake Forest,CA,,,,,,http://tesla.com/findus/location/supercharger/LakeForestCAQ322,,,
True,,,Lakewood,CA,,,,,,"http://tesla.com/findus/location/supercharger/Lakewood,CASupercharger",,,
False,,,Lathrop,CA,"Lathrop, CA Supercharger",not available,-121.286263,37.826242,"restaurants,shopping,lodging,beverage,restrooms",http://tesla.com/findus/location/supercharger/LathropCAQ322,,,
True,,,Lawndale,CA,,,,,,http://tesla.com/findus/location/supercharger/LawndaleCAQ322,,,
False,Laytonville Supercharger45020 N US Highway 101,,Laytonville,CA,"Laytonville, CA Supercharger",95454-9049,-123.483306,39.689252,"restaurants,wifi,restrooms",http://tesla.com/findus/location/supercharger/laytonvillesupercharger,0.0,8.0,0.0
False,Target950 Groveland Lane,,Lincoln,CA,"Lincoln, CA - Groveland Lane Supercharger",95648,-121.303081,38.869525,"restaurants,wifi,shopping,restrooms",http://tesla.com/findus/location/supercharger/lincolncagrovelandlanesupercharger,8.0,0.0,0.0
True,,,Livermore,CA,,,,,,http://tesla.com/findus/location/supercharger/LivermoreCASupercharger2,,,
False,San Francisco Premium Outlets2774 Livermore Outlets Drive,,Livermore,CA,"Livermore, CA Supercharger",94551,-121.840938,37.700342,"restaurants,wifi,shopping,restrooms",http://tesla.com/findus/location/supercharger/livermorecasupercharger,0.0,0.0,20.0
True,,,Lodi,CA,,,,,,http://tesla.com/findus/location/supercharger/LodiCAQ322,,,
True,,,Lompoc,CA,,,,,,http://tesla.com/findus/location/supercharger/LompocCASupercharger,,,
False,Lone Pine Film History Museum701 S Main St,,Lone Pine,CA,"Lone Pine, CA Supercharger",93545,-118.061916,36.60059,"restaurants,wifi,lodging,restrooms",http://tesla.com/findus/location/supercharger/lonepinecasupercharger,8.0,0.0,0.0
True,,,Long Beach,CA,,,,,,http://tesla.com/findus/location/supercharger/LongBeachCAQ322,,,
False,Marketplace Long Beach6521  Pacific Coast Hwy,,Long Beach,CA,"Long Beach, CA Supercharger",90803,-118.107277,33.757194,"restaurants,wifi,shopping,beverage,restrooms",http://tesla.com/findus/location/supercharger/longbeachsupercharger,20.0,0.0,0.0
